severity	updateDate	comments	line	author	rule	project	effort	messageFormattings	message	creationDate	type	quickFixAvailable	tags	component	flows	scope	textRange	debt	key	hash	status
BLOCKER	2023-03-05T22:50:57+0000		20.0		python:S1845	API-com-Django-3:-Django-Rest-Framework	10min		"Rename field ""nivel"" to prevent any misunderstanding/clash with field ""NIVEL"" defined on line 13"	2023-03-05T22:50:57+0000	CODE_SMELL	false	"confusing / "	API-com-Django-3:-Django-Rest-Framework:drf_escola_api-aula_5/escola/models.py	"{locations=[{component=API-com-Django-3:-Django-Rest-Framework:drf_escola_api-aula_5/escola/models.py, textRange={startLine=13.0, endLine=13.0, startOffset=4.0, endOffset=9.0}, msg=Original, msgFormattings=[]}]} / "	MAIN	{startLine=20.0, endLine=20.0, startOffset=4.0, endOffset=9.0}	10min	AYaz-LjQ1m6JgciZ1_6u	99431177454fd7628cb59ed66c7b6de5	OPEN
BLOCKER	2023-03-05T22:50:57+0000		33.0		python:S1845	API-com-Django-3:-Django-Rest-Framework	10min		"Rename field ""periodo"" to prevent any misunderstanding/clash with field ""PERIODO"" defined on line 26"	2023-03-05T22:50:57+0000	CODE_SMELL	false	"confusing / "	API-com-Django-3:-Django-Rest-Framework:drf_escola_api-aula_5/escola/models.py	"{locations=[{component=API-com-Django-3:-Django-Rest-Framework:drf_escola_api-aula_5/escola/models.py, textRange={startLine=26.0, endLine=26.0, startOffset=4.0, endOffset=11.0}, msg=Original, msgFormattings=[]}]} / "	MAIN	{startLine=33.0, endLine=33.0, startOffset=4.0, endOffset=11.0}	10min	AYaz-LjQ1m6JgciZ1_6v	9a2284c4b858401f7d2ac922c1ca3b5e	OPEN
